phrase,region_id,region_name,count,types,seeds,analysis_status,query_type,query_confidence,query_source,next_action,intent_id,intent_title,intent_score,matched_keywords
"бесплатная нейросеть без","225","Россия","93069","top","бесплатные нейросети|нейросети","assigned","informational","low","intent-default","guide","MD09","Бесплатные модели","4","бесплатн* нейросет*"
"нейросеть регистрация","225","Россия","91244","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"нейросеть без регистрации","225","Россия","90433","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"нейросеть для изображений","225","Россия","88407","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"бесплатная нейросеть регистрация бесплатная","225","Россия","86749","top","бесплатные нейросети|нейросети","assigned","informational","low","intent-default","guide","MD09","Бесплатные модели","4","бесплатн* нейросет*"
"нейросеть бесплатно без регистрации","225","Россия","86528","top","бесплатные нейросети|нейросети","assigned","informational","low","intent-default","guide","MD09","Бесплатные модели","4","нейросет* бесплатно*"
"нейросеть сгенерировать","225","Россия","86042","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"дипсик на русском","225","Россия","85905","top","дипсик","assigned","informational","low","intent-default","guide","MD03","DeepSeek","2","дипсик*"
"glm","225","Россия","83949","top","glm","assigned","informational","low","intent-default","guide","MD06","GLM / Zhipu","2","glm*"
"написать нейросеть","225","Россия","78410","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"ии нейросеть бесплатно","225","Россия","78206","association|top","vps для нейросети|безопасность нейросетей|бесплатные нейросети|локальные нейросети|нейросети|нейросеть для кода|нейросеть для программирования|сравнение нейросетей","assigned","informational","low","intent-default","guide","MD09","Бесплатные модели","4","нейросет* бесплатно*"
"нейросеть бесплатная помощь","225","Россия","75896","top","бесплатные нейросети|нейросети","unassigned","unmapped","none","none","hold","","","",""
"нейросеть для презентаций","225","Россия","74396","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"нейросеть для генерации изображений","225","Россия","73687","top","нейросети|нейросеть для генерации изображений","assigned","informational","low","intent-default","guide","IN04","Генерация изображений","6","нейросет* для генерации изображени*"
"дипсик нейросеть на русском","225","Россия","72926","top","дипсик|нейросети","assigned","informational","low","intent-default","guide","MD03","DeepSeek","2","дипсик*"
"нейросеть оживи","225","Россия","69867","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"оживляющие нейросети","225","Россия","69386","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"песнь нейросеть","225","Россия","67785","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"нейросеть создать песню","225","Россия","67257","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"нейросеть ai","225","Россия","66697","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"нейросеть ай","225","Россия","66085","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"аи нейросеть","225","Россия","66074","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"нейросеть ае","225","Россия","66074","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"оживи фото нейросетью","225","Россия","60979","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"нейросеть оживить фото","225","Россия","60752","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"оживленные фото нейросеть","225","Россия","60752","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"фото ии нейросеть","225","Россия","60576","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"claude code","225","Россия","60518","top","claude code","assigned","informational","low","intent-default","guide","TL01","Claude Code","4","claude code*"
"claude coding","225","Россия","60518","top","claude code","unassigned","unmapped","none","none","hold","","","",""
"лучшие нейросети","225","Россия","60286","top","нейросети","unassigned","informational","medium","signals","guide","","","",""
"gemini google","225","Россия","59050","top","gemini","assigned","informational","low","intent-default","guide","MD04","Gemini","2","gemini*"
"нейросеть музыка","225","Россия","57253","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"нейросеть текст онлайн","225","Россия","57184","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"нейросеть для генерации текста","225","Россия","56852","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"нейросеть видео бесплатно","225","Россия","56723","top","бесплатные нейросети|нейросети","unassigned","unmapped","none","none","hold","","","",""
"создать нейросеть онлайн","225","Россия","55081","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"qwen studio","225","Россия","54899","top","qwen","assigned","informational","low","intent-default","guide","MD05","Qwen и китайские модели","2","qwen*"
"алиса ай нейросеть","225","Россия","54765","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"аи нейросеть алиса","225","Россия","54762","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"нейросеть для генерации бесплатно","225","Россия","53931","top","бесплатные нейросети|нейросети","unassigned","unmapped","none","none","hold","","","",""
"через нейросеть","225","Россия","51645","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"нейросеть чат бесплатно","225","Россия","51091","top","бесплатные нейросети|нейросети","unassigned","unmapped","none","none","hold","","","",""
"нейросеть оживить бесплатно","225","Россия","50922","top","бесплатные нейросети|нейросети","unassigned","unmapped","none","none","hold","","","",""
"gemini ai","225","Россия","50821","top","gemini","assigned","informational","low","intent-default","guide","MD04","Gemini","2","gemini*"
"сгенерировать нейросетью бесплатно","225","Россия","50554","top","бесплатные нейросети|нейросети","assigned","informational","low","intent-default","guide","MD09","Бесплатные модели","4","нейросет* бесплатно*"
"создать песню нейросеть бесплатно","225","Россия","50479","top","бесплатные нейросети|нейросети","assigned","informational","low","intent-default","guide","MD09","Бесплатные модели","4","нейросет* бесплатно*"
"нейросеть для видео","225","Россия","49486","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"нейросеть генератор","225","Россия","48928","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"gigachat","225","Россия","47230","top","gigachat","assigned","informational","low","intent-default","guide","MD07","GigaChat","2","gigachat*"
"создать нейросеть онлайн бесплатно","225","Россия","46562","top","бесплатные нейросети|нейросети","unassigned","unmapped","none","none","hold","","","",""
"нейросеть суть","225","Россия","46178","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"нейросеть онлайн без","225","Россия","46082","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"нейросеть яндекс","225","Россия","45905","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"нейросеть текст онлайн бесплатно","225","Россия","45699","top","бесплатные нейросети|нейросети","unassigned","unmapped","none","none","hold","","","",""
"создано с помощью нейросети","225","Россия","45658","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"оживить фото нейросеть бесплатно","225","Россия","45650","top","бесплатные нейросети|нейросети","assigned","informational","low","intent-default","guide","MD09","Бесплатные модели","4","нейросет* бесплатно*"
"оживленное фото нейросеть бесплатно","225","Россия","45650","top","бесплатные нейросети|нейросети","assigned","informational","low","intent-default","guide","MD09","Бесплатные модели","4","нейросет* бесплатно*"
"нейросеть онлайн бесплатно без","225","Россия","45090","top","бесплатные нейросети|нейросети","unassigned","unmapped","none","none","hold","","","",""
"нейросеть онлайн регистрация","225","Россия","44589","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"нейросеть онлайн без регистрации","225","Россия","44542","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"нейросеть онлайн бесплатно без регистрации","225","Россия","44135","top","бесплатные нейросети|нейросети","unassigned","unmapped","none","none","hold","","","",""
"нейросеть ответ","225","Россия","42651","association|top","бесплатные нейросети|нейросети|сравнение нейросетей","unassigned","unmapped","none","none","hold","","","",""
"скачать gemini","225","Россия","42071","top","gemini","assigned","informational","low","intent-default","guide","MD04","Gemini","2","gemini*"
"чат нейросеть на русском бесплатно","225","Россия","42067","top","бесплатные нейросети|нейросети","unassigned","unmapped","none","none","hold","","","",""
"нейросеть онлайн песни","225","Россия","41958","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"песню нейросеть онлайн бесплатно","225","Россия","40020","top","бесплатные нейросети|нейросети","unassigned","unmapped","none","none","hold","","","",""
"нейросеть картинки бесплатно","225","Россия","39891","top","бесплатные нейросети|нейросети","unassigned","unmapped","none","none","hold","","","",""
"джипити нейросеть","225","Россия","38172","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"ии фото нейросеть бесплатно","225","Россия","38019","top","бесплатные нейросети|нейросети","assigned","informational","low","intent-default","guide","MD09","Бесплатные модели","4","нейросет* бесплатно*"
"нейросеть скачать бесплатно","225","Россия","37978","top","бесплатные нейросети|нейросети","unassigned","unmapped","none","none","hold","","","",""
"бесплатная нейросеть для создания","225","Россия","35951","top","бесплатные нейросети|нейросети","assigned","informational","low","intent-default","guide","MD09","Бесплатные модели","4","бесплатн* нейросет*"
"вопрос нейросети","225","Россия","35013","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"нейросеть онлайн алиса","225","Россия","34971","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"нейросеть фото бесплатно без регистрации","225","Россия","34116","top","бесплатные нейросети|нейросети","unassigned","unmapped","none","none","hold","","","",""
"помощь нейросети онлайн","225","Россия","34006","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"нейросеть написать текст","225","Россия","33939","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"чат дипсик","225","Россия","33850","top","дипсик","assigned","informational","low","intent-default","guide","MD03","DeepSeek","2","дипсик*"
"openrouter","225","Россия","33529","top","openrouter","assigned","informational","low","intent-default","guide","IN02","API нейросетей и ключи","2","openrouter*"
"gpt нейросеть","225","Россия","33303","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"ollama","225","Россия","32951","association|top","llama|ollama","assigned","informational","low","intent-default","guide","MD08","Локальные модели и Ollama","2","ollama*"
"qwen 3.8","225","Россия","32681","top","qwen","assigned","informational","low","intent-default","guide","MD05","Qwen и китайские модели","2","qwen*"
"нейросеть улучшить","225","Россия","32198","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"песня нейросеть создать онлайн","225","Россия","31171","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"гамма нейросеть","225","Россия","30960","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"нейросеть шедеврум","225","Россия","30790","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"llama","225","Россия","30769","association|top","llama|ollama","assigned","informational","low","intent-default","guide","MD08","Локальные модели и Ollama","2","llama*"
"песня нейросеть создать онлайн бесплатно","225","Россия","30756","top","бесплатные нейросети|нейросети","unassigned","unmapped","none","none","hold","","","",""
"джипити чат нейросеть","225","Россия","30484","association|top","мошенничество с нейросетями|нейросети","unassigned","unmapped","none","none","hold","","","",""
"qwen нейросеть","225","Россия","29501","association|top","api нейросети|qwen|vps для нейросети|бенчмарк нейросетей|локальные нейросети|мошенничество с нейросетями|нейросети|нейросеть для кода","assigned","informational","low","intent-default","guide","MD05","Qwen и китайские модели","2","qwen*"
"сгенерировать нейросетью онлайн","225","Россия","29440","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"дипсик скачать","225","Россия","29232","top","дипсик","assigned","informational","low","intent-default","guide","MD03","DeepSeek","2","дипсик*"
"нейросеть джипити на русском","225","Россия","29012","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"модели нейросетей","225","Россия","28531","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"про нейросеть","225","Россия","28194","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"обучение нейросетям","225","Россия","28169","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"нейросеть сделать фото","225","Россия","27990","association|top","нейросети|нейросеть для генерации изображений","unassigned","unmapped","none","none","hold","","","",""
"нейросеть дип","225","Россия","27941","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"нейросеть джипити бесплатно","225","Россия","27916","top","бесплатные нейросети|нейросети","unassigned","unmapped","none","none","hold","","","",""
"написать нейросетью бесплатно","225","Россия","27763","top","бесплатные нейросети|нейросети","assigned","informational","low","intent-default","guide","MD09","Бесплатные модели","4","нейросет* бесплатно*"
"чат джипити нейросеть на русском","225","Россия","27671","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"генератор нейросети бесплатно","225","Россия","27596","top","бесплатные нейросети|нейросети","assigned","informational","low","intent-default","guide","MD09","Бесплатные модели","4","нейросет* бесплатно*"
"нейросеть сгенерировать онлайн бесплатно","225","Россия","27428","top","бесплатные нейросети|нейросети","unassigned","unmapped","none","none","hold","","","",""
"фото с помощью нейросети","225","Россия","27298","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"n8n","225","Россия","27129","top","n8n","assigned","informational","low","intent-default","guide","IN03","Автоматизация и боты","2","n8n*"
"нейросеть джипити на русском бесплатно","225","Россия","26809","top","бесплатные нейросети|нейросети","unassigned","unmapped","none","none","hold","","","",""
"нейросеть голос","225","Россия","26716","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"нейросеть слушать","225","Россия","26599","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"нейросеть качество","225","Россия","26598","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"нейросеть сик","225","Россия","26522","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"нейросеть 18","225","Россия","26395","association|top","api нейросети|нейросети|нейросеть для кода","unassigned","unmapped","none","none","hold","","","",""
"чат джипити нейросеть бесплатно","225","Россия","26170","top","бесплатные нейросети|нейросети","assigned","informational","low","intent-default","guide","MD09","Бесплатные модели","4","нейросет* бесплатно*"
"дип сик нейросеть","225","Россия","25992","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"джипити чат нейросеть на русском бесплатно","225","Россия","25851","top","бесплатные нейросети|нейросети","unassigned","unmapped","none","none","hold","","","",""
"нейросеть для изображений бесплатно","225","Россия","25813","top","бесплатные нейросети|нейросети","unassigned","unmapped","none","none","hold","","","",""
"deepseek нейросеть","225","Россия","25784","association|top","api нейросети|deepseek|мошенничество с нейросетями|нейросети","assigned","informational","low","intent-default","guide","MD03","DeepSeek","2","deepseek*"
"дипсик бесплатно","225","Россия","25605","top","дипсик","assigned","informational","low","intent-default","guide","MD03","DeepSeek","2","дипсик*"
"сгенерировать фото нейросетью","225","Россия","25559","association|top","нейросети|нейросеть для генерации изображений","unassigned","unmapped","none","none","hold","","","",""
"gemini в россии","225","Россия","25479","top","gemini","assigned","informational","low","intent-default","guide","MD04","Gemini","2","gemini*"
"нейросеть русская без регистрации","225","Россия","25185","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"нейросеть на русском бесплатно без регистрации","225","Россия","24598","top","бесплатные нейросети|нейросети","unassigned","unmapped","none","none","hold","","","",""
"нейросети онлайн на русском","225","Россия","24499","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"обработка фото нейросетью","225","Россия","24463","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"гамма нейросеть для презентаций","225","Россия","24369","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"квин нейросеть","225","Россия","24214","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"нейросеть редактор","225","Россия","24180","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"промты для нейросети","225","Россия","24152","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"бот нейросеть","225","Россия","24115","top","нейросети","assigned","informational","low","intent-default","guide","IN03","Автоматизация и боты","4","бот* нейросет*"
"создать фото нейросеть","225","Россия","23906","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"клод нейросеть","225","Россия","23624","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"нейросети онлайн бесплатно на русском","225","Россия","23581","top","бесплатные нейросети|нейросети","unassigned","unmapped","none","none","hold","","","",""
"gemini flash","225","Россия","23576","top","gemini","assigned","informational","low","intent-default","guide","MD04","Gemini","2","gemini*"
"картинки создаваемые нейросетью","225","Россия","23379","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"нейросеть создать картинку","225","Россия","23379","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"нейросеть онлайн бесплатно помощь","225","Россия","23350","top","бесплатные нейросети|нейросети","unassigned","unmapped","none","none","hold","","","",""
"создать с помощью нейросети бесплатно","225","Россия","23316","top","бесплатные нейросети|нейросети","assigned","informational","low","intent-default","guide","MD09","Бесплатные модели","4","нейросет* бесплатно*"
"huter glm","225","Россия","23277","top","glm","assigned","informational","low","intent-default","guide","MD06","GLM / Zhipu","2","glm*"
"нейросеть поиск","225","Россия","23254","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"нейросеть девушка","225","Россия","23093","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"скачать песни нейросеть","225","Россия","22842","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"chat нейросеть","225","Россия","22735","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"нейросеть для генерации фото","225","Россия","22472","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"нейросеть самому","225","Россия","22390","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"газонокосилки glm","225","Россия","22342","top","glm","assigned","informational","low","intent-default","guide","MD06","GLM / Zhipu","2","glm*"
"нейросеть ли","225","Россия","21999","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"gpt нейросеть бесплатно","225","Россия","21538","top","бесплатные нейросети|нейросети","assigned","informational","low","intent-default","guide","MD09","Бесплатные модели","4","нейросет* бесплатно*"
"какие есть нейросети","225","Россия","21294","association|top","бесплатные нейросети|нейросети","unassigned","informational","high","signals","guide","","","",""
"нейросеть для генерации изображений бесплатно","225","Россия","21027","top","бесплатные нейросети|нейросети|нейросеть для генерации изображений","assigned","informational","low","intent-default","guide","IN04","Генерация изображений","6","нейросет* для генерации изображени*"
"нейросеть изменить","225","Россия","20990","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"нейросеть изменяющая","225","Россия","20990","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"сделать с помощью нейросетей","225","Россия","20846","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"нейросеть генерирует","225","Россия","20607","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"алиса нейросеть фото","225","Россия","20563","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"нейросеть картинки онлайн","225","Россия","20241","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"qwen сайт","225","Россия","20187","top","qwen","assigned","informational","low","intent-default","guide","MD05","Qwen и китайские модели","2","qwen*"
"qwen нейросеть официальный","225","Россия","19866","top","qwen|нейросети","assigned","informational","low","intent-default","guide","MD05","Qwen и китайские модели","2","qwen*"
"нейросеть по описанию","225","Россия","19769","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"нейросеть chat gpt","225","Россия","19657","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"qwen официальный сайт","225","Россия","19620","top","qwen","assigned","informational","low","intent-default","guide","MD05","Qwen и китайские модели","2","qwen*"
"работа с нейросетями","225","Россия","19507","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"самая нейросеть","225","Россия","19487","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"текст с помощью нейросети","225","Россия","19479","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"нейросеть 2026","225","Россия","19395","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"нейросеть ответы на вопросы","225","Россия","19337","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"дипсик онлайн","225","Россия","19286","top","дипсик","assigned","informational","low","intent-default","guide","MD03","DeepSeek","2","дипсик*"
"ии алиса нейросеть бесплатно","225","Россия","18990","top","бесплатные нейросети|нейросети","assigned","informational","low","intent-default","guide","MD09","Бесплатные модели","4","нейросет* бесплатно*"
"написать нейросеть онлайн","225","Россия","18887","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"нейросеть фото онлайн без регистрации","225","Россия","18883","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"бесплатные нейросети chat","225","Россия","18857","top","бесплатные нейросети|нейросети","assigned","informational","low","intent-default","guide","MD09","Бесплатные модели","4","бесплатн* нейросет*"
"нейросеть кандинский","225","Россия","18458","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"gemini pro","225","Россия","18424","top","gemini","assigned","informational","low","intent-default","guide","MD04","Gemini","2","gemini*"
"gemini omni","225","Россия","18347","top","gemini","assigned","informational","low","intent-default","guide","MD04","Gemini","2","gemini*"
"язык нейросетей","225","Россия","18246","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"лучшие бесплатные нейросети","225","Россия","18133","association|top","бесплатные нейросети|нейросети","assigned","informational","medium","signals","guide","MD09","Бесплатные модели","4","бесплатн* нейросет*"
"нейросеть для написания","225","Россия","18072","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"обработка нейросеть бесплатно","225","Россия","17921","top","бесплатные нейросети|нейросети","assigned","informational","low","intent-default","guide","MD09","Бесплатные модели","4","нейросет* бесплатно*"
"нейросеть данные","225","Россия","17905","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"gpt нейросеть на русском","225","Россия","17877","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"запрос для нейросети","225","Россия","17849","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"нейросеть генератор текста","225","Россия","17805","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"нейросеть для создания видео","225","Россия","17761","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"написать с помощью нейросети","225","Россия","17699","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"нейросеть ела","225","Россия","17690","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"дипсик на русском бесплатно","225","Россия","17662","top","дипсик","assigned","informational","low","intent-default","guide","MD03","DeepSeek","2","дипсик*"
"qwen нейросеть сайт","225","Россия","17659","top","qwen|нейросети","assigned","informational","low","intent-default","guide","MD05","Qwen и китайские модели","2","qwen*"
"qwen нейросеть официальный сайт","225","Россия","17638","top","qwen|нейросети","assigned","informational","low","intent-default","guide","MD05","Qwen и китайские модели","2","qwen*"
"нейросеть выдала","225","Россия","17591","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"gpt нейросеть на русском бесплатно","225","Россия","17571","top","бесплатные нейросети|нейросети","unassigned","unmapped","none","none","hold","","","",""
"песни нейросети на русском","225","Россия","17551","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"нейросеть chat русский","225","Россия","17319","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"chat gpt нейросеть на русском","225","Россия","17111","top","нейросети","unassigned","unmapped","none","none","hold","","","",""
"где нейросети","225","Россия","17067","top","нейросети","unassigned","informational","high","signals","guide","","","",""
"chat бесплатно нейросеть на русском","225","Россия","17061","top","бесплатные нейросети|нейросети","assigned","informational","low","intent-default","guide","MD09","Бесплатные модели","4","бесплатн* нейросет*"
"нейросеть chat gpt на русском бесплатно","225","Россия","16979","top","бесплатные нейросети","unassigned","unmapped","none","none","hold","","","",""
"нейросеть улучшить бесплатно","225","Россия","16743","top","бесплатные нейросети","unassigned","unmapped","none","none","hold","","","",""
"qwen ai","225","Россия","16539","top","qwen","assigned","informational","low","intent-default","guide","MD05","Qwen и китайские модели","2","qwen*"
"нейросеть песни бесплатно на русском","225","Россия","16314","top","бесплатные нейросети","unassigned","unmapped","none","none","hold","","","",""
"qwen chat","225","Россия","15844","top","qwen","assigned","informational","low","intent-default","guide","MD05","Qwen и китайские модели","2","qwen*"
"дипсик нейросеть бесплатно","225","Россия","15823","top","бесплатные нейросети|дипсик","assigned","informational","low","intent-default","guide","MD09","Бесплатные модели","4","нейросет* бесплатно*"
"deepseek com","225","Россия","15633","association|top","deepseek|дипсик","assigned","informational","low","intent-default","guide","MD03","DeepSeek","2","deepseek*"
